path,scope,stage,verdict,relationship,transform_id,ancestor_path,ancestor_sha256,sha256_pre_s0,sha256_post_s02,sha256_post_s03,sha256_post_s04,sha256_post_s05,sha256_post_s06,sha256_post_s07,sha256_post_s08,size_bytes,is_python,parses,n_syntax_warnings,n_crlf,n_lf,n_nonascii,has_cookie,rationale
Passive Features/HPC script/requirements.txt,passive,-,retain,origin,,Passive Features/HPC script/requirements.txt,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,f0fbc7ed8c52040253bb3dca90d6477810f9299d219441a59fcfedd8703f6e7b,3049,False,False,0,0,59,513,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/submit_passive_fit.sh,passive,-,retain,origin,,Passive Features/HPC script/submit_passive_fit.sh,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,aaf476707ddcb01b059b645581da191a877d164f3768efe848b14fef8e7607f4,aaf476707ddcb01b059b645581da191a877d164f3768efe848b14fef8e7607f4,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,d2655414d50ff26aa83f92d5f62224f1c9d8438b63e01a8c5fd55ac3f19ee5f5,3757,False,False,0,0,98,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/HPC script/test_pickle_roundtrip.py,passive,-,retain,origin,,Passive Features/HPC script/test_pickle_roundtrip.py,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,4f9e385f9bad6cadb7b503d7c79374f8301668be8ff5c79aa3262f2045cc4b5c,3477,True,True,0,0,97,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Passive Allen Data/L2/README.md,passive,-,retain,origin,,Passive Features/Passive Allen Data/L2/README.md,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,3bb5a022d1b944cc3fecaf0c16917a19ee53ef74c4157e96138e20206e296cb0,23,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Passive Allen Data/L2/candidates.csv,passive,-,retain,origin,,Passive Features/Passive Allen Data/L2/candidates.csv,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,8dc7a8e93c70fa4a54eb855127f08efdb997dbd001b4dcce1b0ebc26bc0488b0,628,False,False,0,0,11,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Passive Allen Data/L2/manifest.json,passive,-,retain,origin,,Passive Features/Passive Allen Data/L2/manifest.json,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,bb58c613686137e87f5201e8a596b7258bdab0419197662723845ee399b0391a,1143,False,False,0,0,60,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Passive Allen Data/L2/specimen_528706755.zip,passive,S0.7,discard,origin,T12,Passive Features/Passive Allen Data/L2/specimen_528706755.zip,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,579910a148da765d936b03d050d07ef10b97713cbd528778ae013d86501f591a,-,-,16782700,False,False,0,171,59451,8529672,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/Passive Allen Data/L2/specimen_537204107.zip,passive,S0.7,discard,origin,T12,Passive Features/Passive Allen Data/L2/specimen_537204107.zip,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,01bff4f88db89fb74eefc172bc3b4c4531eb6e77730b594a3fee56d650c7fb06,-,-,25756947,False,False,0,320,90338,13096324,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/Passive Allen Data/L2/specimen_614659629.zip,passive,S0.7,discard,origin,T12,Passive Features/Passive Allen Data/L2/specimen_614659629.zip,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,e8ceaafe374360f6c518215912b5fbda68f2d4321135ce413330aad39a9bdfc6,-,-,19472705,False,False,0,190,68959,9898132,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/Passive Allen Data/L2/specimen_616647103.zip,passive,S0.7,discard,origin,T12,Passive Features/Passive Allen Data/L2/specimen_616647103.zip,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,f4219ebd7149326b777b0c2dff3000c0cc5227567f05882f73f46a9dde67c2ef,-,-,7331096,False,False,0,89,25369,3727471,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/Phase 1/README.md,passive,-,retain,origin,,Passive Features/Phase 1/README.md,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,99e89cb13b59a14b1be7151b7016cee7fd60874c6b94cb835f2a4d798849f306,33306,False,False,0,0,296,327,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Phase 2/aaa.py,passive,-,retain,origin,,Passive Features/Phase 2/aaa.py,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,17e682f060b5f8e47ea04c5c4855908b0a5ad612022260fe50e11ecb0cc0ab76,4,True,True,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Phase 2/phase2_patch.pdf,passive,S0.7,discard,origin,T12,Passive Features/Phase 2/phase2_patch.pdf,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,2d488e5e13001e10573bc3b79c6e93753d7185a0953892f676000d206da63657,-,-,1355690,False,False,0,107,5350,676700,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/Phase 2/phase2_technical.pdf,passive,S0.7,discard,origin,T12,Passive Features/Phase 2/phase2_technical.pdf,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,03d8016e1289373b17fb5853a4406b7bdd469829d90735619e20bba9f2ac3392,-,-,4049654,False,False,0,185,16141,2033750,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Passive Features/Phase 3/README.md,passive,-,retain,origin,,Passive Features/Phase 3/README.md,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,4f9b9c11f1126bba43718cc4e75dbfe65ef01b8753e98000a39dfebfe6482e8b,7656,False,False,0,0,197,192,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Plot/X,passive,-,retain,origin,,Passive Features/Plot/X,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,10c7dbb397fcc737bfa09cc0f149a9b6d567274964ea1a1138d4403b294a6b5c,3,False,False,0,0,1,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/Plot/passive_result_plot (5).py,passive,-,retain,origin,,Passive Features/Plot/passive_result_plot (5).py,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,a6b24bc1a3a62cfb1a961e21490c9f722d0857f5c80673b119d6f273a2d0ea54,5add73afb4b8556217660a474e5e81e3d1e2ed0c03bf36c38e08245635d2f4e7,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,947d59bfcd3d7d3cddf1a119d41e4e61b7a5562e4f6d99cfa966afa67647e868,177453,True,True,0,0,4538,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/Plot/phase3_publication_plots_v2_documentation.md,passive,-,retain,origin,,Passive Features/Plot/phase3_publication_plots_v2_documentation.md,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,c366f5dc493d1c07b202ca6f6036fc153a41b44f3eb5597fafed58c209e51bc6,23634,False,False,0,0,471,371,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/node_test.py,passive,-,retain,origin,,Passive Features/node_test.py,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,f1c9580c2604a57299d9b4b084646f5ac33cd068d56f487fa2dd11434aca83bf,1304,True,True,0,0,35,0,False,"passive scope; stays in the repository, outside the installed package"
Passive Features/phase1fittingcolab (2).py,passive,-,retain,origin,,Passive Features/phase1fittingcolab (2).py,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,b47f1f9e552e4be6de016469446ead0016ae14b9f8f1ec34bd548d70626a4958,7390da6d84fb608ef7ebd5b47a4997126f1d7d39d93d1363d7a5c170a87226d3,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,24212d57d070f190e0d2cd07350fa7bfe3f47b9959e832514c0808b83f585271,234474,True,True,0,0,5939,0,True,"passive scope; stays in the repository, outside the installed package"
Passive Features/submit_node_test.sh,passive,-,retain,origin,,Passive Features/submit_node_test.sh,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,f2329cb6a4bed8e3d20c08c3b831848c1c1cb4716d99a1a551d56a50d306db88,1009,False,False,0,0,37,0,False,"passive scope; stays in the repository, outside the installed package"
